path,label,resolution,frame_count,fps,set
Celeb-real/id54_0007.mp4,1,,,,test
Celeb-real/id27_0008.mp4,1,,,,test
Celeb-synthesis\id57_id54_0000.mp4,0,856x478,639.0,29.59999094140427,train
Celeb-synthesis\id4_id30_0004.mp4,0,944x500,439.0,30.0,train
Celeb-synthesis\id56_id52_0008.mp4,0,856x478,351.0,30.0,val
Celeb-synthesis/id37_id28_0008.mp4,0,,,,test
Celeb-synthesis\id53_id50_0000.mp4,0,856x478,473.0,30.0,val
Celeb-real\id46_0005.mp4,1,744x466,342.0,30.0,train
YouTube-real/00275.mp4,1,,,,test
Celeb-synthesis\id4_id3_0004.mp4,0,944x500,439.0,30.0,train
Celeb-synthesis\id10_id12_0002.mp4,0,958x500,322.0,30.0,train
Celeb-synthesis\id17_id3_0001.mp4,0,532x500,315.0,30.0,train
Celeb-synthesis/id25_id19_0008.mp4,0,,,,test
Celeb-real\id38_0000.mp4,1,856x478,466.0,30.0,val
Celeb-real/id29_0009.mp4,1,,,,test
YouTube-real\00281.mp4,1,856x478,459.0,30.0,train
Celeb-real\id29_0006.mp4,1,852x480,472.0,30.0,val
Celeb-synthesis\id20_id3_0004.mp4,0,844x452,325.0,30.0,train
Celeb-real\id10_0003.mp4,1,956x500,351.0,30.0,train
Celeb-synthesis\id56_id49_0005.mp4,0,856x478,469.0,29.89999334138978,val
YouTube-real\00288.mp4,1,856x478,469.0,30.0,train
Celeb-synthesis\id20_id21_0009.mp4,0,666x500,334.0,30.0,val
Celeb-real\id2_0000.mp4,1,588x500,445.0,30.0,train
Celeb-real\id6_0008.mp4,1,942x500,381.0,30.0,val
Celeb-real\id11_0005.mp4,1,950x500,327.0,30.0,val
Celeb-synthesis\id26_id6_0004.mp4,0,848x472,350.0,30.0,train
Celeb-synthesis\id4_id26_0007.mp4,0,944x500,446.0,30.0,train
Celeb-real\id28_0008.mp4,1,842x468,342.0,30.0,val
Celeb-synthesis\id32_id23_0006.mp4,0,848x466,464.0,30.0,train
Celeb-real\id16_0003.mp4,1,950x500,303.0,30.0,train
Celeb-real\id43_0004.mp4,1,676x500,319.0,30.0,train
YouTube-real/00279.mp4,1,,,,test
YouTube-real/00263.mp4,1,,,,test
Celeb-synthesis\id21_id6_0007.mp4,0,812x456,317.0,30.0,train
Celeb-real\id30_0003.mp4,1,850x472,470.0,30.0,train
Celeb-synthesis\id38_id30_0007.mp4,0,856x478,456.0,30.0,val
Celeb-real/id3_0002.mp4,1,,,,test
Celeb-real\id31_0002.mp4,1,850x472,485.0,30.0,val
Celeb-synthesis\id12_id10_0005.mp4,0,954x500,314.0,30.0,train
Celeb-synthesis\id56_id57_0009.mp4,0,856x478,297.0,30.0,train
Celeb-synthesis\id27_id20_0003.mp4,0,834x458,283.0,30.0,val
YouTube-real\00282.mp4,1,856x478,442.0,30.0,train
Celeb-real/id19_0005.mp4,1,,,,test
Celeb-real\id46_0001.mp4,1,802x436,330.0,30.0,train
YouTube-real\00015.mp4,1,892x500,442.0,30.0,train
Celeb-synthesis\id2_id37_0006.mp4,0,642x500,380.0,30.0,train
Celeb-synthesis\id16_id23_0003.mp4,0,950x500,303.0,30.0,train
Celeb-real\id26_0004.mp4,1,848x472,350.0,30.0,train
Celeb-synthesis\id44_id45_0000.mp4,0,666x500,305.0,30.0,val
Celeb-real\id7_0005.mp4,1,942x500,161.0,30.0,train
YouTube-real\00037.mp4,1,888x500,455.0,30.0,train
Celeb-real/id12_0000.mp4,1,,,,test
Celeb-synthesis\id3_id26_0008.mp4,0,488x500,458.0,30.0,val
Celeb-synthesis\id29_id33_0000.mp4,0,852x480,429.0,30.0,train
Celeb-synthesis\id25_id24_0010.mp4,0,848x472,355.0,30.0,train
Celeb-real\id8_0006.mp4,1,942x500,514.0,30.0,val
Celeb-synthesis\id28_id29_0007.mp4,0,684x500,301.0,30.0,train
Celeb-synthesis\id1_id26_0001.mp4,0,532x500,272.0,30.0,val
Celeb-synthesis\id35_id4_0008.mp4,0,848x466,209.0,30.0,train
Celeb-synthesis\id48_id39_0008.mp4,0,498x500,338.0,30.0,train
Celeb-synthesis\id56_id52_0005.mp4,0,856x478,469.0,29.89999334138978,train
Celeb-synthesis\id24_id23_0006.mp4,0,564x470,339.0,30.0,train
Celeb-synthesis\id19_id28_0007.mp4,0,826x420,328.0,30.0,train
Celeb-synthesis\id48_id45_0008.mp4,0,498x500,338.0,30.0,train
Celeb-real\id0_0007.mp4,1,942x500,479.0,30.0,train
Celeb-real\id53_0004.mp4,1,856x478,477.0,30.0,train
Celeb-synthesis\id48_id47_0003.mp4,0,850x476,335.0,30.0,train
Celeb-synthesis\id46_id47_0003.mp4,0,744x466,291.0,30.0,train
Celeb-synthesis\id50_id55_0001.mp4,0,856x478,383.0,30.0,train
YouTube-real\00131.mp4,1,888x500,357.0,30.0,train
Celeb-real\id10_0006.mp4,1,612x500,172.0,30.0,val
Celeb-synthesis\id4_id35_0005.mp4,0,944x500,467.0,30.0,train
Celeb-real\id49_0008.mp4,1,856x478,311.0,30.0,train
Celeb-synthesis\id31_id2_0009.mp4,0,850x472,475.0,30.0,train
Celeb-real\id33_0002.mp4,1,848x466,452.0,30.0,val
Celeb-real\id21_0009.mp4,1,662x500,319.0,30.0,train
Celeb-synthesis\id3_id2_0001.mp4,0,528x500,380.0,30.0,train
Celeb-real\id2_0006.mp4,1,640x500,380.0,30.0,val
Celeb-synthesis/id12_id10_0005.mp4,0,,,,test
Celeb-synthesis\id28_id33_0003.mp4,0,846x474,332.0,30.0,train
Celeb-synthesis\id2_id35_0004.mp4,0,526x500,425.0,30.0,train
Celeb-real\id31_0009.mp4,1,850x472,475.0,30.0,train
Celeb-synthesis\id34_id29_0001.mp4,0,848x466,419.0,30.0,train
Celeb-real\id3_0001.mp4,1,528x500,380.0,30.0,val
Celeb-synthesis\id27_id20_0002.mp4,0,834x458,340.0,30.0,train
YouTube-real\00226.mp4,1,892x500,466.0,30.0,train
YouTube-real\00139.mp4,1,892x500,553.0,30.0,train
Celeb-synthesis\id56_id58_0005.mp4,0,856x478,469.0,29.89999334138978,train
Celeb-synthesis\id19_id25_0002.mp4,0,424x384,320.0,30.0,train
Celeb-real\id3_0007.mp4,1,668x500,361.0,30.0,val
Celeb-real\id4_0002.mp4,1,942x500,491.0,30.0,train
Celeb-synthesis\id10_id11_0005.mp4,0,958x500,318.0,30.0,train
YouTube-real\00096.mp4,1,892x500,305.0,30.0,train
Celeb-synthesis\id21_id28_0000.mp4,0,852x480,234.0,30.0,train
Celeb-real\id52_0007.mp4,1,856x478,494.0,30.0,train
Celeb-synthesis\id55_id56_0004.mp4,0,856x478,449.0,30.0,train
Celeb-synthesis\id22_id19_0005.mp4,0,846x476,365.0,30.0,train
Celeb-real\id44_0000.mp4,1,666x500,305.0,30.0,train
Celeb-real\id50_0005.mp4,1,856x478,489.0,29.599986548517816,train
Celeb-real\id33_0003.mp4,1,848x466,490.0,30.0,train
Celeb-synthesis\id35_id23_0008.mp4,0,848x466,209.0,30.0,train
Celeb-synthesis/id4_id21_0009.mp4,0,,,,test
Celeb-synthesis\id45_id41_0000.mp4,0,848x472,312.0,30.0,train
Celeb-synthesis\id28_id27_0004.mp4,0,846x474,311.0,30.0,train
Celeb-synthesis\id51_id49_0005.mp4,0,856x478,383.0,30.0,val
Celeb-synthesis\id41_id44_0003.mp4,0,844x474,332.0,30.0,train
Celeb-synthesis/id30_id21_0002.mp4,0,,,,test
Celeb-synthesis\id9_id26_0000.mp4,0,944x500,448.0,30.0,train
Celeb-synthesis\id20_id17_0002.mp4,0,620x500,311.0,30.0,val
Celeb-synthesis\id20_id35_0007.mp4,0,672x500,347.0,30.0,train
Celeb-real\id10_0004.mp4,1,962x500,517.0,30.0,val
Celeb-synthesis\id38_id23_0009.mp4,0,856x478,585.0,30.0,train
Celeb-real\id36_0007.mp4,1,848x466,482.0,30.0,val
Celeb-synthesis\id17_id9_0007.mp4,0,894x500,274.0,30.0,train
Celeb-synthesis/id20_id0_0006.mp4,0,,,,test
Celeb-synthesis\id39_id42_0004.mp4,0,850x476,280.0,30.0,train
Celeb-synthesis\id60_id5_0002.mp4,0,856x478,330.0,30.0,train
Celeb-real\id19_0006.mp4,1,826x420,338.0,29.800010775809287,train
YouTube-real/00272.mp4,1,,,,test
Celeb-synthesis\id54_id55_0003.mp4,0,856x478,314.0,30.0,train
Celeb-real\id34_0000.mp4,1,848x466,480.0,30.0,train
Celeb-synthesis\id21_id29_0006.mp4,0,812x456,359.0,30.0,train
Celeb-real\id30_0006.mp4,1,850x472,366.0,30.0,train
YouTube-real\00275.mp4,1,856x478,462.0,30.0,val
Celeb-synthesis\id31_id6_0004.mp4,0,850x472,465.0,30.0,train
YouTube-real\00027.mp4,1,892x500,481.0,30.0,train
Celeb-synthesis\id20_id29_0002.mp4,0,620x500,311.0,30.0,train
Celeb-synthesis\id38_id34_0002.mp4,0,856x478,301.0,30.0,train
Celeb-real\id57_0004.mp4,1,856x478,451.0,30.0,train
Celeb-synthesis\id57_id58_0005.mp4,0,856x478,468.0,30.0,train
Celeb-real\id53_0009.mp4,1,856x478,451.0,29.59999533284134,train
Celeb-synthesis\id34_id31_0001.mp4,0,848x466,419.0,30.0,train
Celeb-real\id7_0006.mp4,1,942x500,214.0,30.0,train
Celeb-synthesis\id31_id1_0002.mp4,0,850x472,485.0,30.0,train
Celeb-synthesis\id0_id2_0009.mp4,0,944x500,520.0,30.0,train
Celeb-real/id50_0006.mp4,1,,,,test
Celeb-synthesis\id29_id37_0005.mp4,0,852x480,468.0,30.0,train
Celeb-synthesis\id8_id5_0007.mp4,0,944x500,387.0,30.0,train
Celeb-synthesis\id56_id53_0001.mp4,0,856x478,464.0,30.0,val
Celeb-synthesis\id40_id44_0006.mp4,0,848x478,317.0,30.0,train
Celeb-real\id30_0000.mp4,1,850x472,504.0,30.0,train
Celeb-real\id4_0000.mp4,1,942x500,477.0,30.0,train
YouTube-real\00237.mp4,1,892x500,456.0,30.0,train
Celeb-synthesis/id28_id20_0008.mp4,0,,,,test
Celeb-synthesis\id12_id10_0004.mp4,0,922x500,339.0,30.0,train
Celeb-synthesis\id27_id21_0008.mp4,0,348x500,331.0,30.0,train
Celeb-synthesis\id6_id16_0001.mp4,0,944x500,323.0,30.0,train
Celeb-real\id0_0004.mp4,1,942x500,326.0,30.0,train
Celeb-synthesis\id3_id4_0001.mp4,0,528x500,380.0,30.0,val
Celeb-synthesis\id2_id3_0006.mp4,0,642x500,380.0,30.0,val
Celeb-real\id60_0006.mp4,1,856x478,451.0,30.0,train
Celeb-synthesis\id31_id37_0002.mp4,0,850x472,485.0,30.0,train
Celeb-synthesis\id16_id6_0012.mp4,0,974x500,308.0,30.0,train
Celeb-synthesis\id41_id48_0002.mp4,0,844x474,332.0,30.0,train
Celeb-synthesis\id8_id5_0008.mp4,0,944x500,570.0,30.0,train
Celeb-real\id3_0005.mp4,1,490x500,398.0,30.0,train
Celeb-real/id11_0008.mp4,1,,,,test
YouTube-real\00256.mp4,1,782x440,323.0,30.0,train
Celeb-real\id60_0001.mp4,1,856x478,433.0,30.0,val
Celeb-real\id29_0001.mp4,1,852x480,310.0,30.0,train
Celeb-synthesis\id31_id37_0004.mp4,0,850x472,465.0,30.0,train
Celeb-real\id32_0000.mp4,1,850x472,516.0,30.0,train
YouTube-real\00255.mp4,1,782x440,318.0,30.0,train
Celeb-synthesis\id32_id29_0001.mp4,0,850x472,571.0,30.0,val
Celeb-synthesis\id32_id29_0005.mp4,0,848x466,431.0,30.0,val
Celeb-real\id48_0004.mp4,1,850x476,329.0,30.0,val
Celeb-real\id5_0007.mp4,1,942x500,411.0,30.0,train
Celeb-synthesis\id40_id42_0000.mp4,0,418x466,319.0,30.0,train
YouTube-real/00269.mp4,1,,,,test
YouTube-real\00114.mp4,1,892x500,340.0,30.0,val
YouTube-real\00033.mp4,1,892x500,461.0,30.0,train
Celeb-synthesis\id45_id48_0003.mp4,0,848x472,313.0,30.0,val
Celeb-real\id26_0007.mp4,1,834x458,338.0,30.0,train
Celeb-synthesis\id16_id26_0009.mp4,0,950x500,315.0,30.0,train
Celeb-real\id54_0005.mp4,1,856x478,266.0,30.0,train
Celeb-synthesis\id45_id42_0000.mp4,0,848x472,312.0,30.0,train
YouTube-real/00259.mp4,1,,,,test
Celeb-real\id56_0001.mp4,1,856x478,464.0,30.0,val
Celeb-synthesis\id0_id21_0003.mp4,0,944x500,529.0,30.0,train
Celeb-real\id55_0008.mp4,1,856x478,427.0,30.0,val
Celeb-synthesis\id35_id1_0007.mp4,0,848x466,399.0,30.0,train
Celeb-real\id49_0006.mp4,1,856x478,330.0,30.0,val
Celeb-synthesis/id13_id7_0000.mp4,0,,,,test
Celeb-real\id33_0001.mp4,1,848x466,446.0,30.0,train
Celeb-synthesis\id25_id21_0007.mp4,0,672x500,321.0,30.0,train
Celeb-synthesis\id31_id23_0006.mp4,0,850x472,365.0,30.0,train
YouTube-real\00238.mp4,1,888x500,422.0,30.0,train
Celeb-synthesis\id24_id20_0007.mp4,0,850x472,308.0,30.0,val
YouTube-real\00220.mp4,1,892x500,523.0,30.0,train
YouTube-real/00207.mp4,1,,,,test
Celeb-synthesis\id19_id28_0001.mp4,0,856x432,335.0,29.558997405867093,train
Celeb-synthesis\id16_id35_0005.mp4,0,950x500,345.0,30.0,train
YouTube-real\00153.mp4,1,892x500,488.0,30.0,val
Celeb-synthesis\id17_id37_0007.mp4,0,894x500,274.0,30.0,train
Celeb-synthesis\id34_id32_0000.mp4,0,848x466,480.0,30.0,train
Celeb-real\id25_0006.mp4,1,814x428,315.0,30.0,train
Celeb-synthesis\id4_id2_0005.mp4,0,944x500,467.0,30.0,val
Celeb-real/id1_0001.mp4,1,,,,test
Celeb-real\id52_0005.mp4,1,856x478,464.0,30.0,train
Celeb-synthesis\id28_id9_0000.mp4,0,844x472,330.0,30.0,train
Celeb-synthesis\id16_id9_0012.mp4,0,974x500,308.0,30.0,val
Celeb-synthesis\id52_id57_0003.mp4,0,856x478,466.0,30.0,val
Celeb-real\id26_0005.mp4,1,526x474,336.0,30.0,train
Celeb-real\id55_0000.mp4,1,856x478,449.0,30.0,train
YouTube-real\00204.mp4,1,892x500,463.0,30.0,train
Celeb-real\id45_0004.mp4,1,848x472,312.0,30.0,train
YouTube-real\00006.mp4,1,888x500,486.0,30.0,val
Celeb-real\id57_0001.mp4,1,856x478,457.0,30.0,train
Celeb-real/id32_0002.mp4,1,,,,test
Celeb-real\id43_0008.mp4,1,848x474,314.0,30.0,train
Celeb-synthesis\id26_id22_0005.mp4,0,526x474,336.0,30.0,train
YouTube-real\00170.mp4,1,888x500,348.0,30.0,train
Celeb-synthesis\id17_id35_0005.mp4,0,894x500,312.0,30.0,train
Celeb-real\id5_0001.mp4,1,942x500,380.0,30.0,train
Celeb-synthesis/id23_id35_0009.mp4,0,,,,test
Celeb-real/id13_0004.mp4,1,,,,test
Celeb-real\id47_0003.mp4,1,540x456,295.0,30.0,val
Celeb-synthesis\id34_id23_0002.mp4,0,848x466,322.0,30.0,train
YouTube-real/00284.mp4,1,,,,test
Celeb-real\id11_0000.mp4,1,450x500,373.0,30.0,val
Celeb-synthesis\id21_id27_0005.mp4,0,812x456,165.0,30.0,train
Celeb-synthesis\id13_id10_0007.mp4,0,944x500,452.0,29.86799491627343,train
Celeb-synthesis/id52_id50_0007.mp4,0,,,,test
Celeb-synthesis\id2_id21_0006.mp4,0,642x500,380.0,30.0,train
YouTube-real\00296.mp4,1,856x478,467.0,30.0,val
Celeb-synthesis\id26_id19_0004.mp4,0,848x472,350.0,30.0,train
Celeb-real/id0_0001.mp4,1,,,,test
Celeb-real\id23_0007.mp4,1,814x464,306.0,30.0,train
Celeb-real\id25_0001.mp4,1,850x472,342.0,30.0,train
Celeb-synthesis\id45_id44_0002.mp4,0,848x472,286.0,30.0,train
Celeb-real\id52_0004.mp4,1,856x478,513.0,30.0,train
Celeb-real\id8_0001.mp4,1,942x500,457.0,30.0,val
Celeb-real/id52_0001.mp4,1,,,,test
Celeb-synthesis\id3_id35_0006.mp4,0,568x500,409.0,30.0,train
Celeb-real\id0_0000.mp4,1,942x500,469.0,30.0,train
YouTube-real\00129.mp4,1,892x500,467.0,30.0,train
Celeb-real\id32_0009.mp4,1,848x466,479.0,30.0,train
Celeb-synthesis/id10_id13_0004.mp4,0,,,,test
Celeb-synthesis\id35_id32_0009.mp4,0,848x466,321.0,30.0,train
Celeb-synthesis\id9_id30_0002.mp4,0,944x500,364.0,30.0,train
Celeb-real\id54_0007.mp4,1,856x478,571.0,30.0,train
Celeb-synthesis\id26_id23_0004.mp4,0,848x472,350.0,30.0,train
Celeb-real/id10_0001.mp4,1,,,,test
Celeb-real\id22_0001.mp4,1,846x476,310.0,30.0,train
Celeb-real\id40_0009.mp4,1,848x478,316.0,30.0,train
Celeb-real\id36_0005.mp4,1,848x466,478.0,30.0,train
Celeb-synthesis\id53_id57_0005.mp4,0,856x478,466.0,30.0,train
Celeb-synthesis\id16_id2_0011.mp4,0,456x500,272.0,30.0,train
Celeb-real\id27_0005.mp4,1,834x458,1.0,30.0,val
Celeb-synthesis\id44_id42_0000.mp4,0,666x500,305.0,30.0,train
Celeb-synthesis\id45_id42_0007.mp4,0,848x472,333.0,30.0,train
YouTube-real\00270.mp4,1,844x470,315.0,30.0,train
Celeb-synthesis\id23_id28_0001.mp4,0,846x476,309.0,30.0,train
YouTube-real\00227.mp4,1,892x500,471.0,30.0,train
Celeb-synthesis\id53_id52_0000.mp4,0,856x478,473.0,30.0,train
YouTube-real/00138.mp4,1,,,,test
Celeb-synthesis\id35_id33_0009.mp4,0,848x466,321.0,30.0,val
Celeb-real\id23_0005.mp4,1,610x298,308.0,30.0,train
YouTube-real\00102.mp4,1,892x500,457.0,30.0,train
Celeb-synthesis\id28_id23_0006.mp4,0,846x474,323.0,30.0,train
Celeb-synthesis\id34_id31_0005.mp4,0,848x466,478.0,30.0,train
Celeb-real\id51_0001.mp4,1,856x478,408.0,30.0,train
YouTube-real\00118.mp4,1,892x500,474.0,30.0,train
Celeb-synthesis\id6_id28_0001.mp4,0,944x500,323.0,30.0,val
Celeb-real\id41_0009.mp4,1,844x474,315.0,30.0,train
Celeb-real\id0_0008.mp4,1,942x500,464.0,30.0,train
Celeb-real/id51_0006.mp4,1,,,,test
Celeb-synthesis\id49_id51_0004.mp4,0,856x478,414.0,30.0,train
Celeb-synthesis\id1_id35_0006.mp4,0,574x500,505.0,30.0,train
Celeb-real\id40_0003.mp4,1,848x478,319.0,30.0,train
Celeb-synthesis\id9_id35_0001.mp4,0,944x500,437.0,30.0,train
Celeb-synthesis\id23_id24_0009.mp4,0,662x500,316.0,30.0,train
Celeb-real\id31_0000.mp4,1,850x472,423.0,30.0,train
Celeb-synthesis\id46_id47_0000.mp4,0,822x458,335.0,30.0,train
YouTube-real/00273.mp4,1,,,,test
Celeb-synthesis\id24_id25_0000.mp4,0,840x470,292.0,30.0,train
Celeb-synthesis/id50_id53_0000.mp4,0,,,,test
YouTube-real\00156.mp4,1,888x500,445.0,30.0,train
Celeb-real\id39_0004.mp4,1,850x476,280.0,30.0,train
Celeb-real\id16_0011.mp4,1,456x500,272.0,30.0,train
YouTube-real\00049.mp4,1,892x500,476.0,30.0,val
Celeb-synthesis\id10_id12_0003.mp4,0,958x500,343.0,30.0,train
Celeb-real\id60_0008.mp4,1,856x478,460.0,30.0,train
Celeb-real\id59_0007.mp4,1,856x478,332.0,30.0,train
Celeb-synthesis\id38_id37_0000.mp4,0,856x478,466.0,30.0,train
Celeb-synthesis\id54_id57_0005.mp4,0,856x478,266.0,30.0,train
YouTube-real\00234.mp4,1,888x500,363.0,30.0,train
Celeb-synthesis\id35_id34_0007.mp4,0,848x466,399.0,30.0,train
Celeb-real\id46_0000.mp4,1,822x458,335.0,30.0,train
Celeb-real\id38_0009.mp4,1,856x478,585.0,30.0,train
Celeb-synthesis/id4_id28_0006.mp4,0,,,,test
Celeb-real\id41_0005.mp4,1,844x474,230.0,30.0,train
Celeb-synthesis\id45_id43_0002.mp4,0,848x472,286.0,30.0,train
Celeb-real\id49_0005.mp4,1,856x478,479.0,30.0,train
Celeb-real\id11_0003.mp4,1,950x500,313.0,30.0,train
Celeb-synthesis\id20_id21_0008.mp4,0,674x500,338.0,30.0,train
Celeb-synthesis\id41_id48_0004.mp4,0,844x474,314.0,30.0,val
Celeb-synthesis\id47_id42_0006.mp4,0,694x456,334.0,30.0,train
Celeb-real\id9_0004.mp4,1,942x500,362.0,30.0,train
Celeb-synthesis\id28_id17_0005.mp4,0,846x474,332.0,30.0,train
Celeb-synthesis/id17_id16_0000.mp4,0,,,,test
YouTube-real\00195.mp4,1,892x500,495.0,30.0,train
Celeb-synthesis\id35_id38_0009.mp4,0,848x466,321.0,30.0,train
Celeb-real\id34_0005.mp4,1,848x466,478.0,30.0,val
Celeb-synthesis\id20_id22_0002.mp4,0,620x500,311.0,30.0,train
Celeb-synthesis\id23_id27_0001.mp4,0,846x476,309.0,30.0,val
YouTube-real\00090.mp4,1,892x500,416.0,30.0,train
Celeb-synthesis\id25_id24_0003.mp4,0,850x472,250.0,30.0,train
Celeb-synthesis\id59_id5_0008.mp4,0,856x478,463.0,30.0,train
YouTube-real\00061.mp4,1,892x500,412.0,30.0,val
Celeb-synthesis\id23_id3_0005.mp4,0,610x298,308.0,30.0,train
Celeb-real\id6_0000.mp4,1,942x500,630.0,30.0,val
Celeb-synthesis\id31_id21_0007.mp4,0,850x472,455.0,30.0,train
Celeb-synthesis\id2_id28_0007.mp4,0,638x500,470.0,30.0,train
YouTube-real\00212.mp4,1,888x500,413.0,30.0,train
Celeb-real\id24_0009.mp4,1,850x472,310.0,30.0,train
Celeb-real\id43_0003.mp4,1,848x480,492.0,30.0,train
Celeb-synthesis\id4_id21_0002.mp4,0,944x500,491.0,30.0,train
YouTube-real/00047.mp4,1,,,,test
YouTube-real\00062.mp4,1,892x500,478.0,30.0,val
Celeb-real\id32_0006.mp4,1,848x466,464.0,30.0,train
Celeb-real\id36_0003.mp4,1,848x466,448.0,30.0,train
Celeb-real\id12_0006.mp4,1,952x500,308.0,30.0,train
Celeb-synthesis\id6_id21_0002.mp4,0,944x500,611.0,30.0,train
YouTube-real/00283.mp4,1,,,,test
Celeb-real\id11_0008.mp4,1,950x500,371.0,30.0,train
Celeb-synthesis\id20_id3_0009.mp4,0,666x500,334.0,30.0,val
Celeb-real\id45_0001.mp4,1,848x472,257.0,30.0,train
Celeb-synthesis\id24_id20_0002.mp4,0,438x480,317.0,30.0,train
Celeb-synthesis\id29_id35_0005.mp4,0,852x480,468.0,30.0,train
Celeb-synthesis\id21_id38_0002.mp4,0,852x480,334.0,30.0,val
Celeb-synthesis/id24_id19_0000.mp4,0,,,,test
Celeb-synthesis\id37_id20_0008.mp4,0,856x478,483.0,30.0,train
Celeb-real\id61_0002.mp4,1,856x478,468.0,30.0,train
Celeb-synthesis\id23_id22_0009.mp4,0,662x500,316.0,30.0,val
Celeb-real\id7_0001.mp4,1,942x500,295.0,30.0,val
Celeb-real\id8_0000.mp4,1,942x500,477.0,30.0,train
YouTube-real\00224.mp4,1,888x500,428.0,30.0,val
Celeb-real/id56_0009.mp4,1,,,,test
Celeb-real\id56_0003.mp4,1,856x478,447.0,30.0,train
Celeb-real\id5_0002.mp4,1,942x500,534.0,30.0,train
YouTube-real\00087.mp4,1,892x500,468.0,30.0,train
Celeb-real\id5_0009.mp4,1,942x500,368.0,30.0,train
Celeb-real\id13_0002.mp4,1,952x500,400.0,30.0,train
Celeb-synthesis\id41_id46_0006.mp4,0,844x474,321.0,30.0,train
Celeb-real\id55_0005.mp4,1,856x478,468.0,30.0,train
Celeb-real\id48_0000.mp4,1,850x476,338.0,30.0,train
Celeb-real/id17_0000.mp4,1,,,,test
Celeb-real\id30_0002.mp4,1,850x472,465.0,30.0,train
YouTube-real\00223.mp4,1,888x500,480.0,30.0,train
Celeb-real\id13_0011.mp4,1,942x500,466.0,30.0,val
Celeb-real/id53_0007.mp4,1,,,,test
Celeb-real\id39_0005.mp4,1,754x500,267.0,30.0,val
Celeb-real\id61_0000.mp4,1,856x478,420.0,30.0,train
Celeb-real/id36_0006.mp4,1,,,,test
Celeb-synthesis\id61_id5_0006.mp4,0,856x478,466.0,30.0,train
Celeb-synthesis\id17_id37_0000.mp4,0,590x500,305.0,30.0,train
Celeb-real/id12_0005.mp4,1,,,,test
Celeb-real\id3_0008.mp4,1,488x500,458.0,30.0,train
YouTube-real\00135.mp4,1,892x500,354.0,30.0,train
YouTube-real\00046.mp4,1,892x500,471.0,30.0,train
Celeb-synthesis\id3_id17_0008.mp4,0,488x500,458.0,30.0,train
Celeb-synthesis\id26_id35_0000.mp4,0,848x472,327.0,30.0,train
YouTube-real/00170.mp4,1,,,,test
YouTube-real\00182.mp4,1,892x500,478.0,30.0,train
Celeb-synthesis\id37_id21_0008.mp4,0,856x478,483.0,30.0,train
Celeb-real\id40_0006.mp4,1,848x478,317.0,30.0,train
YouTube-real/00082.mp4,1,,,,test
Celeb-real\id55_0003.mp4,1,856x478,474.0,30.0,val
Celeb-synthesis/id35_id31_0007.mp4,0,,,,test
Celeb-synthesis\id5_id61_0001.mp4,0,944x500,380.0,30.0,train
Celeb-synthesis\id38_id37_0009.mp4,0,856x478,585.0,30.0,train
Celeb-real\id50_0001.mp4,1,856x478,383.0,30.0,train
YouTube-real/00106.mp4,1,,,,test
YouTube-real\00260.mp4,1,782x440,316.0,30.0,train
YouTube-real\00293.mp4,1,856x478,425.0,30.0,train
Celeb-real\id16_0012.mp4,1,974x500,308.0,30.0,train
YouTube-real/00287.mp4,1,,,,test
Celeb-real\id29_0009.mp4,1,476x482,474.0,30.0,val
YouTube-real\00188.mp4,1,892x500,476.0,30.0,val
YouTube-real\00071.mp4,1,888x500,508.0,30.0,train
YouTube-real\00252.mp4,1,782x440,311.0,30.0,train
Celeb-real\id5_0003.mp4,1,942x500,497.0,30.0,train
Celeb-real/id11_0006.mp4,1,,,,test
Celeb-real\id39_0006.mp4,1,846x480,335.0,30.0,train
Celeb-real\id29_0004.mp4,1,852x480,364.0,30.0,train
Celeb-real\id22_0007.mp4,1,846x476,333.0,30.0,train
Celeb-real\id60_0002.mp4,1,856x478,365.0,30.0,train
Celeb-real\id17_0000.mp4,1,590x500,305.0,30.0,train
Celeb-synthesis\id1_id20_0009.mp4,0,480x500,412.0,30.0,train
Celeb-synthesis\id58_id57_0002.mp4,0,856x478,466.0,30.0,train
Celeb-synthesis\id32_id30_0008.mp4,0,848x466,473.0,30.0,train
Celeb-synthesis\id30_id21_0008.mp4,0,850x472,497.0,30.0,train
Celeb-real\id50_0007.mp4,1,856x478,438.0,30.0,train
YouTube-real\00200.mp4,1,892x500,462.0,30.0,train
Celeb-synthesis\id44_id46_0002.mp4,0,844x474,315.0,30.0,train
Celeb-synthesis\id7_id13_0005.mp4,0,944x500,161.0,30.0,train
Celeb-synthesis\id4_id28_0009.mp4,0,944x500,483.0,30.0,val
Celeb-real\id58_0004.mp4,1,856x478,460.0,30.0,train
Celeb-real/id31_0007.mp4,1,,,,test
Celeb-real\id13_0000.mp4,1,952x500,327.0,30.0,train
YouTube-real/00168.mp4,1,,,,test
Celeb-real\id20_0000.mp4,1,856x476,315.0,30.0,train
Celeb-real/id23_0001.mp4,1,,,,test
Celeb-synthesis\id17_id31_0007.mp4,0,894x500,274.0,30.0,train
Celeb-synthesis\id29_id30_0005.mp4,0,852x480,468.0,30.0,val
Celeb-synthesis\id39_id45_0007.mp4,0,846x478,334.0,30.0,train
YouTube-real\00192.mp4,1,892x500,474.0,30.0,train
Celeb-real\id58_0003.mp4,1,856x478,501.0,30.0,train
